load 2 P A,load 2 Q A,load2 P B,load 2 Q B,load 2 P C,load 2 Q C,load 1 P A,load 1 A,load 1 P B,load 1 Q B,load 1 P C,load 1 Q C,load 3 P,load 3 Q
0.1785,0.086451496,0.179814842,0.091219527,0.182510457,0.087233742,0.2235,0.10824599,0.223974759,0.112753879,0.224447717,0.113262641,0.1,0.04843221
0.1785,0.086451496,0.184434973,0.087555498,0.178657623,0.088391857,0.2235,0.10824599,0.225013694,0.111548677,0.229927404,0.114749235,0.1,0.04843221
0.1785,0.086451496,0.185444531,0.089819609,0.183467112,0.090607705,0.2235,0.10824599,0.224829392,0.110064269,0.230412129,0.114349316,0.12,0.058118653
0.1735,0.084029885,0.187512712,0.088778082,0.178946936,0.084240072,0.2335,0.113089211,0.24339784,0.117033008,0.249723228,0.122788126,0.1,0.04843221
0.1735,0.084029885,0.181463968,0.088070689,0.180018373,0.084189729,0.2335,0.113089211,0.241208796,0.117979174,0.245655485,0.118866504,0.12,0.058118653
0.1735,0.084029885,0.181245802,0.091602721,0.180123633,0.085786212,0.2335,0.113089211,0.233915179,0.116551065,0.242204028,0.117335591,0.1,0.04843221
0.1735,0.084029885,0.190031165,0.08760475,0.179662536,0.086438302,0.2335,0.113089211,0.243753813,0.113864796,0.247731404,0.118319708,0.1,0.04843221
0.1785,0.086451496,0.183061713,0.091754235,0.178502166,0.087411782,0.2385,0.115510822,0.247085986,0.119156752,0.252418387,0.119649493,0.1,0.04843221
0.1785,0.086451496,0.189646287,0.08886197,0.183137129,0.088891602,0.2135,0.103402769,0.223504976,0.108527208,0.230805837,0.113529776,0.1,0.04843221
0.1785,0.086451496,0.184185076,0.091206156,0.179930591,0.090079617,0.2235,0.10824599,0.234297124,0.110705938,0.240071682,0.115271845,0.1,0.04843221
0.1785,0.086451496,0.191347341,0.094133132,0.186596485,0.090618137,0.2385,0.115510822,0.241910278,0.118999978,0.250376336,0.121960355,0.12,0.058118653
0.1735,0.084029885,0.185379688,0.089615505,0.176405071,0.086837782,0.2335,0.113089211,0.239673659,0.116991916,0.248922349,0.122527983,0.1,0.04843221
0.1785,0.086451496,0.19353794,0.093025846,0.178625465,0.087892311,0.2335,0.113089211,0.236223901,0.115339709,0.245576827,0.121069973,0.12,0.058118653
0.1785,0.086451496,0.178502862,0.091675281,0.180198595,0.088480889,0.2285,0.110667601,0.235673157,0.11227518,0.245892145,0.117326688,0.1,0.04843221
0.1785,0.086451496,0.190813065,0.089183242,0.182873673,0.087172279,0.2135,0.103402769,0.223312141,0.104096067,0.22384143,0.105814432,0.1,0.04843221
0.1785,0.086451496,0.19281572,0.091277394,0.181828968,0.088052264,0.2335,0.113089211,0.243020622,0.115540959,0.251676246,0.118322168,0.1,0.04843221
0.1785,0.086451496,0.191482531,0.089249951,0.180507067,0.089839525,0.2235,0.10824599,0.232123257,0.10886704,0.239830149,0.113574686,0.12,0.058118653
0.1735,0.084029885,0.189152604,0.089805416,0.179307821,0.085628391,0.2385,0.115510822,0.242464019,0.116641679,0.24911407,0.120630426,0.1,0.04843221
0.1785,0.086451496,0.178998702,0.094370132,0.18022888,0.089904407,0.2335,0.113089211,0.237279363,0.115465838,0.245936119,0.119547459,0.1,0.04843221
0.1785,0.086451496,0.18425369,0.08652648,0.184912874,0.089028341,0.2235,0.10824599,0.223819905,0.108915364,0.227135596,0.110103962,0.12,0.058118653
0.1785,0.086451496,0.190135745,0.087615056,0.180154564,0.089567095,0.2335,0.113089211,0.242424819,0.113515422,0.252863494,0.117133121,0.12,0.058118653
0.1785,0.086451496,0.180499495,0.086786915,0.180866588,0.087970711,0.2335,0.113089211,0.238021305,0.115139078,0.239368832,0.11996878,0.1,0.04843221
0.1785,0.086451496,0.196271831,0.088008423,0.179341867,0.087251673,0.2235,0.10824599,0.233736405,0.110546873,0.244200193,0.115394535,0.1,0.04843221
0.1735,0.084029885,0.181089366,0.085443962,0.17573517,0.086916996,0.2285,0.110667601,0.23573232,0.111918164,0.242517433,0.114215319,0.12,0.058118653
0.1735,0.084029885,0.184211289,0.087512912,0.17698641,0.085101517,0.2335,0.113089211,0.238492533,0.117811166,0.243028247,0.122319461,0.12,0.058118653
0.1785,0.086451496,0.184528268,0.089963514,0.179903619,0.087358104,0.2285,0.110667601,0.231771148,0.116080513,0.237022797,0.120107762,0.12,0.058118653
0.1785,0.086451496,0.185385326,0.091401987,0.186103886,0.088292976,0.2335,0.113089211,0.237999718,0.114279364,0.247034808,0.11556057,0.12,0.058118653
0.1785,0.086451496,0.194090184,0.091059396,0.183910894,0.088105502,0.2235,0.10824599,0.233478052,0.111300069,0.236187725,0.114332624,0.1,0.04843221
0.1785,0.086451496,0.183506193,0.086918045,0.18065526,0.087701755,0.2335,0.113089211,0.238203902,0.115363222,0.239358045,0.116437065,0.12,0.058118653
0.1735,0.084029885,0.180888244,0.087360282,0.178179746,0.08582848,0.2335,0.113089211,0.244095139,0.115505579,0.251471264,0.117683313,0.1,0.04843221
0.1785,0.086451496,0.191482112,0.093069437,0.179946552,0.088906003,0.2335,0.113089211,0.233667968,0.115636723,0.236025007,0.120477238,0.1,0.04843221
0.1785,0.086451496,0.178521636,0.086760017,0.18124093,0.086572919,0.2285,0.110667601,0.239422065,0.112690338,0.244786867,0.114203887,0.12,0.058118653
0.1785,0.086451496,0.190349933,0.09222465,0.180478437,0.088183765,0.2335,0.113089211,0.236813866,0.11379859,0.242555563,0.113911738,0.1,0.04843221
0.1785,0.086451496,0.1849895,0.089372344,0.180600918,0.089647939,0.2335,0.113089211,0.236359646,0.114962157,0.246358812,0.118383866,0.12,0.058118653
0.1785,0.086451496,0.179485402,0.088483253,0.186727484,0.087863513,0.2335,0.113089211,0.237793984,0.118178689,0.239775219,0.123233338,0.1,0.04843221
0.1785,0.086451496,0.183449569,0.092717546,0.183851035,0.089755869,0.2335,0.113089211,0.233506627,0.114274732,0.244869601,0.116707211,0.12,0.058118653
0.1785,0.086451496,0.193003438,0.093346157,0.187353215,0.088130323,0.2285,0.110667601,0.229017879,0.114460219,0.23273341,0.117024044,0.1,0.04843221
0.1735,0.084029885,0.176397462,0.085781716,0.179282337,0.087572324,0.2335,0.113089211,0.23778917,0.118345028,0.244641553,0.121051075,0.1,0.04843221
0.1785,0.086451496,0.182638721,0.093997933,0.185735667,0.09031379,0.2235,0.10824599,0.23256401,0.111192387,0.232734589,0.111764191,0.1,0.04843221
0.1785,0.086451496,0.180781998,0.090016011,0.180032228,0.088961388,0.2285,0.110667601,0.232603038,0.112463545,0.241880923,0.116633218,0.1,0.04843221
0.1785,0.086451496,0.194845695,0.088240948,0.186470301,0.086665312,0.2235,0.10824599,0.226741866,0.109713494,0.233661422,0.111038028,0.1,0.04843221
0.1785,0.086451496,0.186618583,0.089375117,0.182313336,0.087341577,0.2335,0.113089211,0.238410479,0.113810327,0.247591401,0.118546422,0.1,0.04843221
0.1785,0.086451496,0.183400933,0.088691402,0.185019328,0.087557033,0.2335,0.113089211,0.238308021,0.114433121,0.250042364,0.11952909,0.12,0.058118653
0.1785,0.086451496,0.193720264,0.091224104,0.183760653,0.087127155,0.2335,0.113089211,0.233600167,0.114059345,0.2362879,0.116044998,0.1,0.04843221
0.1785,0.086451496,0.192908128,0.086489391,0.182701871,0.086862529,0.2335,0.113089211,0.24294394,0.117057172,0.245775864,0.117614673,0.1,0.04843221
0.1735,0.084029885,0.179709244,0.090869434,0.174980285,0.086928336,0.2335,0.113089211,0.244472013,0.118387556,0.248201939,0.124025585,0.1,0.04843221
0.1785,0.086451496,0.183012306,0.090966269,0.182422464,0.086595564,0.2335,0.113089211,0.237354724,0.11368983,0.248931753,0.114564582,0.1,0.04843221
0.1785,0.086451496,0.181639086,0.095082918,0.182744641,0.089642055,0.2235,0.10824599,0.226001522,0.113154536,0.231973085,0.118287972,0.1,0.04843221
0.1785,0.086451496,0.18129396,0.089034099,0.181758154,0.086627805,0.2335,0.113089211,0.236243823,0.113700277,0.237604871,0.114161007,0.1,0.04843221
0.1785,0.086451496,0.187066001,0.08876501,0.186764088,0.088953884,0.2285,0.110667601,0.231763822,0.11397874,0.238289875,0.114429973,0.1,0.04843221
0.1785,0.086451496,0.192781343,0.089390393,0.182397856,0.089945001,0.2335,0.113089211,0.240425762,0.114666387,0.250702583,0.114731937,0.1,0.04843221
0.1785,0.086451496,0.190306481,0.09331545,0.184101094,0.088815709,0.2335,0.113089211,0.234661345,0.115200848,0.235663752,0.115983527,0.1,0.04843221
0.1785,0.086451496,0.181449511,0.094685279,0.184430223,0.089339205,0.2335,0.113089211,0.234718772,0.116045484,0.236138334,0.120940391,0.12,0.058118653
0.1785,0.086451496,0.195411337,0.088593279,0.179571081,0.087333478,0.2335,0.113089211,0.239259877,0.11435968,0.240531077,0.11580385,0.1,0.04843221
0.1735,0.084029885,0.185160976,0.085469702,0.176164989,0.084835225,0.2335,0.113089211,0.23635613,0.115067461,0.246272557,0.117150214,0.1,0.04843221
0.1735,0.084029885,0.180217885,0.085906199,0.175416435,0.086804207,0.2335,0.113089211,0.245063346,0.114332942,0.2503577,0.118880171,0.12,0.058118653
0.1785,0.086451496,0.194646277,0.086996621,0.186680777,0.088433673,0.2285,0.110667601,0.234353952,0.115262006,0.242279707,0.11857047,0.1,0.04843221
0.1785,0.086451496,0.180889114,0.091680125,0.179326401,0.088970023,0.2285,0.110667601,0.235789667,0.114007407,0.236762377,0.11405083,0.1,0.04843221
0.1785,0.086451496,0.195320296,0.092789512,0.179963124,0.08722307,0.2335,0.113089211,0.241513818,0.117136955,0.252927516,0.119241489,0.1,0.04843221
0.1735,0.084029885,0.180241514,0.092028231,0.180227918,0.084770881,0.2185,0.10582438,0.222772867,0.110102877,0.222924996,0.112249479,0.1,0.04843221
0.1785,0.086451496,0.196185555,0.094626143,0.183413442,0.090723928,0.2385,0.115510822,0.242962017,0.118973589,0.247173996,0.122580834,0.1,0.04843221
0.1735,0.084029885,0.18850735,0.087791252,0.181211522,0.085447447,0.2185,0.10582438,0.224504759,0.107305019,0.234796916,0.108606228,0.1,0.04843221
0.1735,0.084029885,0.180121339,0.085431262,0.178877235,0.088058066,0.2285,0.110667601,0.229196414,0.112195444,0.231371703,0.112411872,0.1,0.04843221
0.1735,0.084029885,0.183091343,0.084771005,0.181083235,0.08539994,0.2285,0.110667601,0.237622055,0.111901593,0.2463031,0.115088477,0.1,0.04843221
0.1785,0.086451496,0.179500357,0.090336393,0.17856372,0.088084913,0.2385,0.115510822,0.247939637,0.116627645,0.259129576,0.119867438,0.1,0.04843221
0.1785,0.086451496,0.183898039,0.09098277,0.181482121,0.087861349,0.2335,0.113089211,0.245100071,0.118075407,0.255438531,0.12363622,0.1,0.04843221
0.1785,0.086451496,0.189585205,0.092206437,0.182840923,0.090467849,0.2235,0.10824599,0.228244502,0.110960238,0.233107297,0.111875946,0.12,0.058118653
0.1785,0.086451496,0.181472032,0.093142235,0.179139175,0.088204254,0.2135,0.103402769,0.22384538,0.107867644,0.228351127,0.108929889,0.1,0.04843221
0.1785,0.086451496,0.19406547,0.09228016,0.17966791,0.089193399,0.2185,0.10582438,0.227247143,0.106805581,0.229814256,0.109255476,0.1,0.04843221
0.1785,0.086451496,0.180304655,0.092685144,0.182057914,0.086650167,0.2335,0.113089211,0.240683337,0.115324863,0.243776571,0.120742687,0.1,0.04843221
0.0985,0.047705727,0.102414757,0.049100404,0.102895283,0.049966702,0.1385,0.067078612,0.14151955,0.068358093,0.144527516,0.071090308,0.12,0.058118653
0.0985,0.047705727,0.104610782,0.05002401,0.101382524,0.049073739,0.1435,0.069500222,0.147278078,0.070524366,0.151335782,0.07192719,0.1,0.04843221
0.0985,0.047705727,0.108269389,0.049289286,0.103284716,0.048466629,0.1435,0.069500222,0.145549551,0.07269507,0.150013129,0.074936143,0.1,0.04843221
0.0935,0.045284117,0.101077122,0.046165396,0.094671484,0.047309338,0.1435,0.069500222,0.144402083,0.07126752,0.151257876,0.074299885,0.12,0.058118653
0.0935,0.045284117,0.098330789,0.047870968,0.096006315,0.046332565,0.1435,0.069500222,0.14877253,0.072060451,0.151236302,0.074341387,0.1,0.04843221
0.0935,0.045284117,0.093614738,0.045420644,0.096889405,0.046541806,0.1535,0.074343443,0.157575765,0.074921607,0.161859618,0.075087062,0.12,0.058118653
0.0935,0.045284117,0.096213589,0.045889294,0.093943411,0.046801119,0.1385,0.067078612,0.144441361,0.067730676,0.15057117,0.068322082,0.1,0.04843221
0.0935,0.045284117,0.098969503,0.048255705,0.094701313,0.046036762,0.1485,0.071921833,0.154025831,0.07198292,0.155455312,0.075416866,0.1,0.04843221
0.0985,0.047705727,0.10513438,0.052467869,0.099377086,0.048049123,0.1435,0.069500222,0.14584682,0.070180755,0.151209419,0.072467685,0.1,0.04843221
0.0935,0.045284117,0.09403419,0.049515245,0.097412013,0.046698827,0.1385,0.067078612,0.141431768,0.070411777,0.145495195,0.073920861,0.1,0.04843221
0.0985,0.047705727,0.102549903,0.050770303,0.103116239,0.047992834,0.1585,0.076765054,0.166109449,0.077355767,0.166255927,0.078479091,0.1,0.04843221
0.0985,0.047705727,0.103316668,0.051157728,0.099158559,0.049891779,0.1535,0.074343443,0.156020441,0.07795782,0.156194693,0.079117787,0.12,0.058118653
0.0985,0.047705727,0.108171401,0.047949344,0.101155863,0.049979417,0.1435,0.069500222,0.148420844,0.071195711,0.153337477,0.073821028,0.12,0.058118653
0.0985,0.047705727,0.100451701,0.047841101,0.102354508,0.049566611,0.1485,0.071921833,0.155018326,0.072255261,0.155796577,0.074224101,0.1,0.04843221
0.0985,0.047705727,0.098843412,0.051312074,0.099848947,0.047742365,0.1435,0.069500222,0.148601643,0.070351224,0.153595044,0.070515724,0.1,0.04843221
0.0985,0.047705727,0.105557899,0.052325943,0.102228271,0.048555129,0.1385,0.067078612,0.140237298,0.068566421,0.146256095,0.07052698,0.1,0.04843221
0.0985,0.047705727,0.104228548,0.050985279,0.103107927,0.049244346,0.1385,0.067078612,0.140943275,0.069694603,0.146848552,0.072698142,0.1,0.04843221
0.0985,0.047705727,0.103403274,0.048646501,0.101405266,0.047857443,0.1535,0.074343443,0.160447948,0.074962656,0.165443285,0.076162138,0.1,0.04843221
0.0985,0.047705727,0.102117434,0.049701585,0.102819752,0.049118286,0.1485,0.071921833,0.155664301,0.074376816,0.160126515,0.076875585,0.1,0.04843221
0.0985,0.047705727,0.105673029,0.051815262,0.099741309,0.048868733,0.1535,0.074343443,0.153884335,0.077557387,0.160373739,0.078935082,0.1,0.04843221
0.0935,0.045284117,0.094967794,0.047421096,0.093764102,0.04615169,0.1385,0.067078612,0.141387957,0.069046453,0.142127523,0.072053275,0.1,0.04843221
0.0985,0.047705727,0.105669894,0.051138215,0.103307437,0.049460225,0.1585,0.076765054,0.164706436,0.076781855,0.171847227,0.080000101,0.1,0.04843221
0.0985,0.047705727,0.102221045,0.050672077,0.098567844,0.04971506,0.1585,0.076765054,0.165372879,0.080334233,0.16957691,0.080516246,0.1,0.04843221
0.0985,0.047705727,0.098799172,0.049752729,0.101943787,0.048478779,0.1485,0.071921833,0.155064284,0.073670219,0.156211423,0.076304091,0.1,0.04843221
0.0985,0.047705727,0.09862698,0.052399964,0.099773732,0.048809219,0.1385,0.067078612,0.14321328,0.069006098,0.148497347,0.071900667,0.12,0.058118653
0.0985,0.047705727,0.106784829,0.049906897,0.102431282,0.048986095,0.1485,0.071921833,0.150236825,0.07377131,0.153954635,0.075937815,0.1,0.04843221
0.0985,0.047705727,0.108229439,0.04944154,0.099151918,0.048857528,0.1535,0.074343443,0.154030733,0.07629417,0.159777691,0.077468837,0.12,0.058118653
0.0985,0.047705727,0.100294641,0.050091865,0.101963406,0.049053756,0.1435,0.069500222,0.147706745,0.072388547,0.148728801,0.073373735,0.1,0.04843221
0.0985,0.047705727,0.100089631,0.050891243,0.100733569,0.049073935,0.1435,0.069500222,0.147097252,0.07051886,0.151436597,0.07290823,0.1,0.04843221
0.0985,0.047705727,0.104492727,0.051452377,0.102394337,0.048792992,0.1585,0.076765054,0.163112953,0.078779845,0.168366467,0.07935167,0.1,0.04843221
0.0985,0.047705727,0.104362265,0.047838913,0.101103904,0.04787702,0.1485,0.071921833,0.153074025,0.073693025,0.155380789,0.074897565,0.1,0.04843221
0.0985,0.047705727,0.105446016,0.049432447,0.101238711,0.049859027,0.1485,0.071921833,0.151903519,0.074447815,0.158728008,0.075083622,0.1,0.04843221
0.0935,0.045284117,0.096130396,0.046814128,0.095815703,0.047467366,0.1485,0.071921833,0.152487717,0.073725587,0.158240506,0.076687045,0.12,0.058118653
0.0935,0.045284117,0.100461345,0.046759672,0.096149437,0.047249832,0.1435,0.069500222,0.143813153,0.072842102,0.148107279,0.076066192,0.1,0.04843221
0.0985,0.047705727,0.10493367,0.047951812,0.099226861,0.048257441,0.1535,0.074343443,0.157136994,0.075352272,0.160978784,0.077280995,0.1,0.04843221
0.0985,0.047705727,0.10322793,0.05181033,0.100566753,0.04982898,0.1485,0.071921833,0.153922943,0.074747737,0.155253281,0.076414409,0.1,0.04843221
0.0985,0.047705727,0.101485716,0.052021578,0.100935917,0.048733446,0.1535,0.074343443,0.155019403,0.075708947,0.155383266,0.078348585,0.12,0.058118653
0.0935,0.045284117,0.098739053,0.045634001,0.097534703,0.046014624,0.1485,0.071921833,0.155011539,0.07391986,0.161741232,0.077067001,0.12,0.058118653
0.0935,0.045284117,0.101712487,0.048757619,0.098025612,0.046209937,0.1535,0.074343443,0.158417518,0.075096271,0.160255653,0.07563923,0.1,0.04843221
0.0935,0.045284117,0.099706198,0.046258066,0.093693507,0.047284216,0.1535,0.074343443,0.157061792,0.076658752,0.158433302,0.077185485,0.1,0.04843221
0.0985,0.047705727,0.09851838,0.050660066,0.100511061,0.049241466,0.1385,0.067078612,0.142528191,0.069653514,0.144150515,0.073082329,0.12,0.058118653
0.0985,0.047705727,0.102350166,0.051356595,0.100763234,0.048095801,0.1535,0.074343443,0.155749169,0.074595668,0.157557765,0.078011771,0.1,0.04843221
0.0985,0.047705727,0.101151235,0.048116404,0.103103958,0.048490146,0.1435,0.069500222,0.1447341,0.072397898,0.146511988,0.074397876,0.1,0.04843221
0.0985,0.047705727,0.102490078,0.052367467,0.101208292,0.048261591,0.1535,0.074343443,0.159905362,0.077188855,0.166739257,0.078474383,0.1,0.04843221
0.0935,0.045284117,0.102586551,0.048158831,0.097980469,0.045691525,0.1535,0.074343443,0.156588613,0.077761769,0.164165356,0.079752504,0.1,0.04843221
0.0985,0.047705727,0.104051441,0.051633959,0.101719181,0.050033816,0.1535,0.074343443,0.155260198,0.077097322,0.159188905,0.080614807,0.1,0.04843221
0.0985,0.047705727,0.101145029,0.050708042,0.10220884,0.048304472,0.1435,0.069500222,0.149989759,0.069863274,0.156125593,0.070094522,0.1,0.04843221
0.0935,0.045284117,0.096155939,0.046914127,0.095609145,0.045749157,0.1435,0.069500222,0.145020064,0.069800144,0.149896609,0.070690404,0.12,0.058118653
0.0935,0.045284117,0.100857679,0.047959459,0.096394313,0.045808544,0.1535,0.074343443,0.159088085,0.075089674,0.166633176,0.075468787,0.1,0.04843221
0.0985,0.047705727,0.108222053,0.047789296,0.098522926,0.049945216,0.1485,0.071921833,0.151269758,0.073419076,0.153368359,0.076703319,0.1,0.04843221
0.0985,0.047705727,0.105886213,0.050835608,0.1001912,0.049106855,0.1535,0.074343443,0.159545709,0.076095736,0.167427734,0.07907212,0.12,0.058118653
0.0985,0.047705727,0.100926802,0.048330505,0.099590078,0.048841576,0.1535,0.074343443,0.15405126,0.075423461,0.154350535,0.076965261,0.1,0.04843221
0.0935,0.045284117,0.096798446,0.049212123,0.095365892,0.046022168,0.1385,0.067078612,0.143241013,0.068442379,0.148049488,0.069295491,0.1,0.04843221
0.0985,0.047705727,0.107694472,0.048681965,0.101697846,0.048694374,0.1485,0.071921833,0.155836281,0.074692668,0.162066635,0.075796668,0.1,0.04843221
0.0985,0.047705727,0.10495507,0.047924329,0.101943636,0.048129126,0.1535,0.074343443,0.160131308,0.075914894,0.16618659,0.077858395,0.1,0.04843221
0.0985,0.047705727,0.105265592,0.05201743,0.099722861,0.049981169,0.1435,0.069500222,0.147695365,0.072069928,0.150622287,0.072639059,0.12,0.058118653
0.0985,0.047705727,0.099453226,0.049185077,0.099402093,0.048884688,0.1485,0.071921833,0.150825276,0.075107095,0.151439904,0.075983248,0.1,0.04843221
0.0985,0.047705727,0.104637717,0.05180221,0.098751514,0.048113764,0.1435,0.069500222,0.145901968,0.07162213,0.150023105,0.075003456,0.12,0.058118653
